category,grade,kaisai_name,keirin_cd,meeting_icon,pos1_car_no,pos1_decision,pos1_name,pos1_region,pos2_car_no,pos2_decision,pos2_name,pos2_region,pos3_car_no,pos3_decision,pos3_name,pos3_region,quinella,quinella_payout,quinella_popularity,race_date,race_no,track,trifecta,trifecta_payout,trifecta_popularity,source_file,race_no_num,race_id
Ｓ級予選,F1,,85.0,3,1.0,捲り,山根　将太,岡　山,3.0,逃げ,近藤　隆司,千　葉,7.0,,山形　一気,徳　島,1-3,"4,620円",(13),20240118,6R,佐世保,1-3-7,"14,620円",(43),keirin_results_20240101_20240222.csv,6,85_20240118_06
Ｓ級予選,F1,,85.0,3,7.0,捲り,小川　丈太,徳　島,5.0,差し,大槻　寛徳,宮　城,4.0,,田尾　駿介,高　知,7-5,"2,050円",(8),20240118,7R,佐世保,7-5-4,"3,730円",(14),keirin_results_20240101_20240222.csv,7,85_20240118_07
Ｓ級予選,F1,,85.0,3,7.0,捲り,吉本　卓仁,福　岡,1.0,マーク,田中　誠,福　岡,3.0,,佐藤　和也,青　森,7-1,700円,(3),20240118,8R,佐世保,7-1-3,"1,170円",(2),keirin_results_20240101_20240222.csv,8,85_20240118_08
Ｓ級予選,F1,,85.0,3,1.0,逃げ,末木　浩二,山　梨,5.0,マーク,池田　勇人,埼　玉,7.0,,米嶋　恵介,岡　山,1-5,180円,(1),20240118,9R,佐世保,1-5-7,"1,900円",(5),keirin_results_20240101_20240222.csv,9,85_20240118_09
Ｓ級予選,F1,,85.0,3,3.0,捲り,橋本　壮史,茨　城,5.0,マーク,朝倉　佳弘,東　京,7.0,,石丸　寛之,岡　山,3-5,220円,(1),20240118,10R,佐世保,3-5-7,680円,(2),keirin_results_20240101_20240222.csv,10,85_20240118_10
Ｓ級予選,F1,,85.0,3,5.0,捲り,竹内　翼,広　島,1.0,マーク,阪本　和也,長　崎,7.0,,松尾　勇吾,熊　本,5-1,520円,(3),20240118,11R,佐世保,5-1-7,760円,(3),keirin_results_20240101_20240222.csv,11,85_20240118_11
Ｓ級初日特選,F1,,85.0,3,1.0,逃げ,犬伏　湧也,徳　島,5.0,マーク,橋本　強,愛　媛,2.0,,小川　勇介,福　岡,1-5,290円,(1),20240118,12R,佐世保,1-5-2,710円,(1),keirin_results_20240101_20240222.csv,12,85_20240118_12
Ａ級一般,F1,,85.0,3,4.0,差し,丹波　靖貴,岡　山,2.0,マーク,中井　大介,福　岡,3.0,,中込　健太,秋　田,4-2,"2,110円",(5),20240119,1R,佐世保,4-2-3,"13,090円",(36),keirin_results_20240101_20240222.csv,1,85_20240119_01
Ａ級一般,F1,,85.0,3,4.0,差し,小野　俊之,大　分,5.0,捲り,玉村　元気,香　川,3.0,,小川　達也,静　岡,4-5,"2,480円",(10),20240119,2R,佐世保,4-5-3,"6,590円",(19),keirin_results_20240101_20240222.csv,2,85_20240119_02
Ａ級準決勝,F1,,85.0,3,2.0,差し,小酒　大勇,宮　崎,5.0,逃げ,近藤　圭佑,埼　玉,1.0,,台　和紀,埼　玉,2-5,"4,780円",(19),20240119,3R,佐世保,2-5-1,"12,970円",(51),keirin_results_20240101_20240222.csv,3,85_20240119_03
Ａ級準決勝,F1,,85.0,3,3.0,捲り,島村　匠,福　岡,4.0,マーク,三木　健治,沖　縄,5.0,,伊豆田浩人,神奈川,3-4,"1,220円",(5),20240119,4R,佐世保,3-4-5,"5,200円",(16),keirin_results_20240101_20240222.csv,4,85_20240119_04
Ａ級準決勝,F1,,85.0,3,7.0,逃げ,甲斐　俊祐,大　分,4.0,マーク,井手　健,長　崎,1.0,,山崎　岳志,佐　賀,7-4,610円,(1),20240119,5R,佐世保,7-4-1,"1,620円",(1),keirin_results_20240101_20240222.csv,5,85_20240119_05
Ｓ級一般,F1,,85.0,3,3.0,差し,渡邉　晴智,静　岡,7.0,差し,荒澤　貴史,北海道,2.0,,上遠野拓馬,宮　城,3-7,"1,360円",(4),20240119,6R,佐世保,3-7-2,"2,910円",(7),keirin_results_20240101_20240222.csv,6,85_20240119_06
Ｓ級一般,F1,,85.0,3,4.0,差し,高木　翔,岩　手,6.0,捲り,秋本耀太郎,栃　木,7.0,,開坂　秀明,青　森,4-6,"6,560円",(23),20240119,7R,佐世保,4-6-7,"24,480円",(67),keirin_results_20240101_20240222.csv,7,85_20240119_07
Ｓ級選抜,F1,,85.0,3,6.0,逃げ,菅原　大也,神奈川,1.0,捲り,松尾　勇吾,熊　本,2.0,,田中　晴基,千　葉,6-1,"5,050円",(17),20240119,8R,佐世保,6-1-2,"11,690円",(39),keirin_results_20240101_20240222.csv,8,85_20240119_08
Ｓ級選抜,F1,,85.0,3,5.0,逃げ,伊東　翔貴,福　島,1.0,マーク,佐藤　和也,青　森,7.0,,近藤　俊明,神奈川,5-1,550円,(2),20240119,9R,佐世保,5-1-7,"1,080円",(2),keirin_results_20240101_20240222.csv,9,85_20240119_09
Ｓ級準決勝,F1,,85.0,3,5.0,差し,河野　通孝,茨　城,3.0,マーク,吉本　卓仁,福　岡,6.0,,田中　誠,福　岡,5-3,"1,620円",(8),20240119,10R,佐世保,5-3-6,"5,510円",(20),keirin_results_20240101_20240222.csv,10,85_20240119_10
Ｓ級準決勝,F1,,85.0,3,4.0,捲り,末木　浩二,山　梨,1.0,マーク,朝倉　佳弘,東　京,7.0,,小川　勇介,福　岡,4-1,"2,000円",(6),20240119,11R,佐世保,4-1-7,"6,660円",(22),keirin_results_20240101_20240222.csv,11,85_20240119_11
Ｓ級準決勝,F1,,85.0,3,1.0,差し,井上　昌己,長　崎,7.0,逃げ,犬伏　湧也,徳　島,5.0,,阪本　和也,長　崎,1-7,270円,(2),20240119,12R,佐世保,1-7-5,470円,(2),keirin_results_20240101_20240222.csv,12,85_20240119_12
Ａ級一般,F1,,85.0,3,7.0,差し,高田　大輔,岡　山,1.0,逃げ,増田　仁,広　島,3.0,,松本　卓也,徳　島,7-1,460円,(2),20240120,1R,佐世保,7-1-3,"1,540円",(4),keirin_results_20240101_20240222.csv,1,85_20240120_01
Ａ級一般,F1,,85.0,3,1.0,差し,梶原　恵介,大　分,4.0,逃げ,中山遼太郎,熊　本,6.0,,山口幸太郎,長　崎,1-4,"3,180円",(10),20240120,2R,佐世保,1-4-6,"10,400円",(33),keirin_results_20240101_20240222.csv,2,85_20240120_02
Ａ級特選,F1,,85.0,3,6.0,捲り,大槇　大介,岡　山,2.0,マーク,伊豆田浩人,神奈川,3.0,,中井　大介,福　岡,6-2,"7,200円",(26),20240120,3R,佐世保,6-2-3,"61,380円",(150),keirin_results_20240101_20240222.csv,3,85_20240120_03
Ａ級特選,F1,,85.0,3,1.0,捲り,磯川　勝裕,東　京,5.0,マーク,田原　宥明,北海道,4.0,,長谷部　翔,静　岡,1-5,"3,970円",(9),20240120,4R,佐世保,1-5-4,"16,150円",(37),keirin_results_20240101_20240222.csv,4,85_20240120_04
Ｓ級一般,F1,,85.0,3,3.0,差し,山本　拳也,高　知,2.0,捲り,石丸　寛之,岡　山,5.0,,前反祐一郎,広　島,3-2,"1,180円",(3),20240120,5R,佐世保,3-2-5,"7,950円",(32),keirin_results_20240101_20240222.csv,5,85_20240120_05
Ｓ級一般,F1,,85.0,3,4.0,差し,近藤　俊明,神奈川,6.0,逃げ,上遠野拓馬,宮　城,2.0,,稲村　成浩,群　馬,4-6,"1,410円",(4),20240120,6R,佐世保,4-6-2,"10,700円",(38),keirin_results_20240101_20240222.csv,6,85_20240120_06
Ｓ級一般,F1,,85.0,3,4.0,差し,松尾信太郎,福　岡,5.0,差し,鰐淵　圭佑,群　馬,2.0,,神山雄一郎,栃　木,4-5,"2,040円",(10),20240120,7R,佐世保,4-5-2,"6,120円",(26),keirin_results_20240101_20240222.csv,7,85_20240120_07
Ｓ級特選,F1,,85.0,3,1.0,差し,大槻　寛徳,宮　城,7.0,捲り,橋本　壮史,茨　城,3.0,,橋本　強,愛　媛,1-7,330円,(1),20240120,8R,佐世保,1-7-3,960円,(1),keirin_results_20240101_20240222.csv,8,85_20240120_08
Ｓ級特選,F1,,85.0,3,3.0,差し,佐藤　一伸,福　島,2.0,マーク,近藤　隆司,千　葉,4.0,,池田　勇人,埼　玉,3-2,"1,740円",(8),20240120,9R,佐世保,3-2-4,"19,390円",(74),keirin_results_20240101_20240222.csv,9,85_20240120_09
Ｓ級特選,F1,,85.0,3,7.0,差し,菅原　大也,神奈川,4.0,差し,阪本　和也,長　崎,2.0,,佐藤　和也,青　森,7-4,"8,880円",(27),20240120,10R,佐世保,7-4-2,"29,350円",(102),keirin_results_20240101_20240222.csv,10,85_20240120_10
Ａ級決勝,F1,,85.0,3,3.0,差し,小酒　大勇,宮　崎,7.0,マーク,島村　匠,福　岡,2.0,,台　和紀,埼　玉,3-7,660円,(2),20240120,11R,佐世保,3-7-2,"4,740円",(17),keirin_results_20240101_20240222.csv,11,85_20240120_11
Ｓ級決勝,F1,,85.0,3,1.0,差し,井上　昌己,長　崎,3.0,逃げ,犬伏　湧也,徳　島,5.0,,吉本　卓仁,福　岡,1-3,220円,(1),20240120,12R,佐世保,1-3-5,330円,(1),keirin_results_20240101_20240222.csv,12,85_20240120_12
Ｌ級ガールズ予選（第１走）,F2,,85.0,5,1.0,捲り,尾方　真生,福　岡,4.0,マーク,伊藤のぞみ,北海道,2.0,,岡本　二菜,東　京,1-4,520円,(3),20240128,1R,佐世保,1-4-2,"1,200円",(4),keirin_results_20240101_20240222.csv,1,85_20240128_01
Ｌ級ガールズ予選（第１走）,F2,,85.0,5,1.0,差し,石井　貴子,千　葉,2.0,差し,高橋　梨香,埼　玉,5.0,,加藤　舞,沖　縄,1-2,180円,(1),20240128,2R,佐世保,1-2-5,900円,(4),keirin_results_20240101_20240222.csv,2,85_20240128_02
Ａ級予選,F2,,85.0,5,2.0,差し,坂田　章,高　知,3.0,捲り,藤井　將,広　島,5.0,,増田　鉄男,徳　島,2-3,"1,220円",(4),20240128,3R,佐世保,2-3-5,"3,150円",(10),keirin_results_20240101_20240222.csv,3,85_20240128_03
Ａ級予選,F2,,85.0,5,1.0,差し,稲葉　一真,静　岡,3.0,逃げ,加藤　健一,神奈川,5.0,,小原　亮哉,大　分,1-3,230円,(1),20240128,4R,佐世保,1-3-5,"3,470円",(12),keirin_results_20240101_20240222.csv,4,85_20240128_04
Ａ級予選,F2,,85.0,5,2.0,差し,林　昴,福　岡,3.0,差し,竹内　一暢,滋　賀,7.0,,奥山　雅士,静　岡,2-3,"3,480円",(8),20240128,5R,佐世保,2-3-7,"43,220円",(73),keirin_results_20240101_20240222.csv,5,85_20240128_05
Ａ級予選,F2,,85.0,5,2.0,差し,金子周一郎,埼　玉,1.0,捲り,坂本　拓也,福　島,5.0,,川口　聖翔,三　重,2-1,280円,(2),20240128,6R,佐世保,2-1-5,"1,990円",(5),keirin_results_20240101_20240222.csv,6,85_20240128_06
Ａ級予選,F2,,85.0,5,2.0,捲り,長松　大祐,大　分,3.0,逃げ,比佐　宝太,福　島,6.0,,渡邊　秀明,神奈川,2-3,"1,620円",(4),20240128,7R,佐世保,2-3-6,"25,300円",(48),keirin_results_20240101_20240222.csv,7,85_20240128_07
Ａ級予選,F2,,85.0,5,3.0,逃げ,齋藤　一茂,群　馬,1.0,差し,吉川　嘉斗,徳　島,6.0,,山口　茂,福　島,3-1,"1,870円",(7),20240128,8R,佐世保,3-1-6,"5,820円",(17),keirin_results_20240101_20240222.csv,8,85_20240128_08
Ａ級初日特選,F2,,85.0,5,6.0,捲り,梅崎　隆介,長　崎,7.0,マーク,佐藤　健太,福　岡,5.0,,久樹　克門,徳　島,6-7,810円,(2),20240128,9R,佐世保,6-7-5,"3,350円",(3),keirin_results_20240101_20240222.csv,9,85_20240128_09
Ｌ級ガールズ予選（第２走）,F2,,85.0,5,1.0,捲り,尾方　真生,福　岡,2.0,マーク,高橋　梨香,埼　玉,5.0,,杉沢毛伊子,静　岡,1-2,150円,(1),20240129,1R,佐世保,1-2-5,"1,530円",(5),keirin_results_20240101_20240222.csv,1,85_20240129_01
Ｌ級ガールズ予選（第２走）,F2,,85.0,5,1.0,捲り,石井　貴子,千　葉,3.0,マーク,當銘沙恵美,愛　知,6.0,,東　美月,兵　庫,1-3,610円,(3),20240129,2R,佐世保,1-3-6,"8,690円",(21),keirin_results_20240101_20240222.csv,2,85_20240129_02
Ａ級一般,F2,,85.0,5,3.0,捲り,江端　隆司,福　井,4.0,逃げ,井寺　亮太,長　崎,1.0,,玉手　翔,兵　庫,3-4,"6,600円",(17),20240129,3R,佐世保,3-4-1,"14,970円",(46),keirin_results_20240101_20240222.csv,3,85_20240129_03
Ａ級一般,F2,,85.0,5,1.0,差し,小川　祐司,愛　媛,2.0,マーク,田中　雅史,愛　知,3.0,,下野　義城,愛　媛,1-2,320円,(2),20240129,4R,佐世保,1-2-3,410円,(2),keirin_results_20240101_20240222.csv,4,85_20240129_04
Ａ級選抜,F2,,85.0,5,1.0,逃げ,近藤　範昌,岡　山,3.0,マーク,榊原　洋,岡　山,5.0,,岩崎　将士,青　森,1-3,560円,(1),20240129,5R,佐世保,1-3-5,"5,570円",(16),keirin_results_20240101_20240222.csv,5,85_20240129_05
Ａ級選抜,F2,,85.0,5,1.0,逃げ,佐藤　竜太,愛　知,3.0,マーク,郡　英治,広　島,4.0,,山口　茂,福　島,1-3,750円,(3),20240129,6R,佐世保,1-3-4,"3,790円",(14),keirin_results_20240101_20240222.csv,6,85_20240129_06
Ａ級準決勝,F2,,85.0,5,2.0,差し,久樹　克門,徳　島,1.0,差し,伊藤　世哉,三　重,3.0,,稲葉　一真,静　岡,2-1,630円,(2),20240129,7R,佐世保,2-1-3,"2,710円",(5),keirin_results_20240101_20240222.csv,7,85_20240129_07
Ａ級準決勝,F2,,85.0,5,1.0,捲り,照井　拓成,岩　手,5.0,逃げ,長松　大祐,大　分,3.0,,佐藤　健太,福　岡,1-5,"1,900円",(7),20240129,8R,佐世保,1-5-3,"3,430円",(12),keirin_results_20240101_20240222.csv,8,85_20240129_08
Ａ級準決勝,F2,,85.0,5,2.0,捲り,梅崎　隆介,長　崎,6.0,逃げ,加藤　健一,神奈川,1.0,,田村　真広,群　馬,2-6,"1,380円",(6),20240129,9R,佐世保,2-6-1,"3,550円",(12),keirin_results_20240101_20240222.csv,9,85_20240129_09
Ｌ級ガールズ一般,F2,,85.0,5,1.0,捲り,岡本　二菜,東　京,2.0,マーク,中村由香里,東　京,3.0,,西島　叶子,熊　本,1-2,310円,(1),20240130,1R,佐世保,1-2-3,570円,(1),keirin_results_20240101_20240222.csv,1,85_20240130_01
Ａ級一般,F2,,85.0,5,1.0,差し,藤田　剣次,福　岡,2.0,捲り,田中　雅史,愛　知,7.0,,佐々木浩三,佐　賀,1-2,490円,(2),20240130,2R,佐世保,1-2-7,"8,160円",(26),keirin_results_20240101_20240222.csv,2,85_20240130_02
Ａ級一般,F2,,85.0,5,2.0,差し,守安　政雄,岡　山,7.0,マーク,奥山　雅士,静　岡,5.0,,川野　深,福　岡,2-7,"11,410円",(17),20240130,3R,佐世保,2-7-5,"112,480円",(123),keirin_results_20240101_20240222.csv,3,85_20240130_03
Ａ級一般,F2,,85.0,5,4.0,逃げ,井寺　亮太,長　崎,2.0,差し,松尾　玄太,佐　賀,3.0,,岩崎　将士,青　森,4-2,640円,(2),20240130,4R,佐世保,4-2-3,"3,250円",(9),keirin_results_20240101_20240222.csv,4,85_20240130_04
Ａ級特選,F2,,85.0,5,5.0,捲り,佐藤　竜太,愛　知,1.0,差し,稲葉　一真,静　岡,2.0,,坂本　拓也,福　島,5-1,"1,910円",(7),20240130,5R,佐世保,5-1-2,"6,600円",(23),keirin_results_20240101_20240222.csv,5,85_20240130_05
Ａ級特選,F2,,85.0,5,2.0,差し,坂田　章,高　知,4.0,逃げ,小川　祐司,愛　媛,6.0,,郡　英治,広　島,2-4,940円,(4),20240130,6R,佐世保,2-4-6,"2,170円",(4),keirin_results_20240101_20240222.csv,6,85_20240130_06
Ａ級特選,F2,,85.0,5,4.0,差し,竹内　一暢,滋　賀,5.0,捲り,江端　隆司,福　井,7.0,,増田　鉄男,徳　島,4-5,"3,300円",(10),20240130,7R,佐世保,4-5-7,"38,130円",(118),keirin_results_20240101_20240222.csv,7,85_20240130_07
Ｌ級ガールズ決勝,F2,,85.0,5,2.0,捲り,尾方　真生,福　岡,4.0,マーク,當銘沙恵美,愛　知,3.0,,高橋　梨香,埼　玉,2-4,"1,360円",(5),20240130,8R,佐世保,2-4-3,"6,200円",(17),keirin_results_20240101_20240222.csv,8,85_20240130_08
Ａ級決勝,F2,,85.0,5,5.0,差し,佐藤　健太,福　岡,4.0,捲り,梅崎　隆介,長　崎,1.0,,照井　拓成,岩　手,5-4,"2,600円",(9),20240130,9R,佐世保,5-4-1,"11,110円",(34),keirin_results_20240101_20240222.csv,9,85_20240130_09
Ａ級予選,F1,,85.0,3,4.0,逃げ,小柳　智徳,長　崎,1.0,マーク,田中　弘章,福　岡,6.0,,竹内　真一,福　岡,4-1,260円,(1),20240215,1R,佐世保,4-1-6,510円,(1),keirin_results_20240101_20240222.csv,1,85_20240215_01
Ａ級予選,F1,,85.0,3,4.0,逃げ,片桐　善也,新　潟,3.0,マーク,小坂　敏之,栃　木,6.0,,白川　将太,青　森,4-3,230円,(1),20240215,2R,佐世保,4-3-6,"1,340円",(2),keirin_results_20240101_20240222.csv,2,85_20240215_02
Ａ級予選,F1,,85.0,3,5.0,逃げ,滝本　幸正,新　潟,1.0,マーク,野間　司,茨　城,2.0,,松本　一志,宮　崎,5-1,170円,(1),20240215,3R,佐世保,5-1-2,"1,960円",(6),keirin_results_20240101_20240222.csv,3,85_20240215_03
Ａ級予選,F1,,85.0,3,3.0,逃げ,土田　武志,茨　城,4.0,差し,山口　龍也,長　崎,5.0,,中里福太郎,北海道,3-4,"1,450円",(4),20240215,4R,佐世保,3-4-5,"12,270円",(32),keirin_results_20240101_20240222.csv,4,85_20240215_04
Ａ級初日特選,F1,,85.0,3,5.0,差し,渡邉　豪大,福　岡,6.0,逃げ,高橋　幸司,山　形,7.0,,門田　凌,愛　媛,5-6,580円,(2),20240215,5R,佐世保,5-6-7,"2,470円",(8),keirin_results_20240101_20240222.csv,5,85_20240215_05
Ｌ級ガールズ予選（第１走）,F1,,85.0,3,6.0,差し,山口　伊吹,長　崎,5.0,逃げ,太田　美穂,三　重,2.0,,宇野　紅音,岐　阜,6-5,660円,(3),20240215,6R,佐世保,6-5-2,"1,120円",(3),keirin_results_20240101_20240222.csv,6,85_20240215_06
Ｌ級ガールズ予選（第１走）,F1,,85.0,3,1.0,捲り,山原さくら,高　知,4.0,マーク,當銘　直美,愛　知,5.0,,西脇美唯奈,愛　知,1-4,140円,(1),20240215,7R,佐世保,1-4-5,350円,(1),keirin_results_20240101_20240222.csv,7,85_20240215_07
Ｓ級予選,F1,,85.0,3,6.0,差し,加倉　正義,福　岡,2.0,捲り,大西　貴晃,大　分,3.0,,中田　雄喜,福　島,6-2,"6,090円",(19),20240215,8R,佐世保,6-2-3,"28,290円",(84),keirin_results_20240101_20240222.csv,8,85_20240215_08
Ｓ級予選,F1,,85.0,3,2.0,捲り,黒田　淳,岡　山,7.0,差し,平原　啓多,埼　玉,1.0,,松尾信太郎,福　岡,2-7,"12,050円",(26),20240215,9R,佐世保,2-7-1,"41,990円",(91),keirin_results_20240101_20240222.csv,9,85_20240215_09
Ｓ級予選,F1,,85.0,3,2.0,差し,堤　洋,徳　島,7.0,マーク,大崎飛雄馬,愛　媛,5.0,,晝田宗一郎,岡　山,2-7,"3,420円",(9),20240215,10R,佐世保,2-7-5,"6,390円",(15),keirin_results_20240101_20240222.csv,10,85_20240215_10
Ｓ級予選,F1,,85.0,3,7.0,差し,青柳　靖起,佐　賀,1.0,マーク,西田　将士,長　崎,4.0,,掛水　泰範,高　知,7-1,270円,(1),20240215,11R,佐世保,7-1-4,540円,(1),keirin_results_20240101_20240222.csv,11,85_20240215_11
Ｓ級初日特選,F1,,85.0,3,1.0,捲り,久米　康平,徳　島,7.0,マーク,池田　良,広　島,2.0,,柳詰　正宏,福　岡,1-7,590円,(2),20240215,12R,佐世保,1-7-2,"1,180円",(2),keirin_results_20240101_20240222.csv,12,85_20240215_12
Ａ級一般,F1,,85.0,3,1.0,差し,栗田　雄矢,静　岡,3.0,差し,林　成人,愛　媛,4.0,,金子　兼久,宮　城,1-3,"4,810円",(15),20240216,1R,佐世保,1-3-4,"21,220円",(63),keirin_results_20240101_20240222.csv,1,85_20240216_01
Ａ級一般,F1,,85.0,3,1.0,逃げ,高橋　優斗,大　分,5.0,マーク,中井　大介,福　岡,4.0,,米嶋　賢二,長　崎,1-5,260円,(1),20240216,2R,佐世保,1-5-4,320円,(1),keirin_results_20240101_20240222.csv,2,85_20240216_02
Ａ級準決勝,F1,,85.0,3,5.0,差し,山口　龍也,長　崎,2.0,逃げ,小柳　智徳,長　崎,4.0,,土田　武志,茨　城,5-2,530円,(3),20240216,3R,佐世保,5-2-4,"6,580円",(25),keirin_results_20240101_20240222.csv,3,85_20240216_03
Ａ級準決勝,F1,,85.0,3,5.0,差し,今岡　徹二,広　島,1.0,逃げ,門田　凌,愛　媛,4.0,,石坂　永伍,岡　山,5-1,340円,(2),20240216,4R,佐世保,5-1-4,540円,(2),keirin_results_20240101_20240222.csv,4,85_20240216_04
Ａ級準決勝,F1,,85.0,3,1.0,差し,渡邉　豪大,福　岡,7.0,マーク,名川　豊,福　岡,5.0,,小坂　敏之,栃　木,1-7,340円,(1),20240216,5R,佐世保,1-7-5,"2,880円",(11),keirin_results_20240101_20240222.csv,5,85_20240216_05
Ｌ級ガールズ予選（第２走）,F1,,85.0,3,1.0,逃げ,太田　美穂,三　重,3.0,差し,山口　伊吹,長　崎,2.0,,西脇美唯奈,愛　知,1-3,240円,(1),20240216,6R,佐世保,1-3-2,450円,(1),keirin_results_20240101_20240222.csv,6,85_20240216_06
Ｌ級ガールズ予選（第２走）,F1,,85.0,3,7.0,捲り,山原さくら,高　知,3.0,逃げ,當銘　直美,愛　知,1.0,,元砂七夕美,奈　良,7-3,150円,(1),20240216,7R,佐世保,7-3-1,540円,(2),keirin_results_20240101_20240222.csv,7,85_20240216_07
Ｓ級一般,F1,,85.0,3,1.0,差し,志村　龍己,山　梨,4.0,捲り,小笠原　光,岩　手,6.0,,高橋　泰裕,埼　玉,1-4,"1,400円",(5),20240216,8R,佐世保,1-4-6,"6,460円",(21),keirin_results_20240101_20240222.csv,8,85_20240216_08
Ｓ級一般,F1,,85.0,3,1.0,捲り,金ヶ江勇気,佐　賀,4.0,マーク,小林　大介,群　馬,3.0,,鈴木　謙二,東　京,1-4,350円,(1),20240216,9R,佐世保,1-4-3,730円,(1),keirin_results_20240101_20240222.csv,9,85_20240216_09
Ｓ級準決勝,F1,,85.0,3,1.0,差し,近藤　保,千　葉,5.0,差し,中田　雄喜,福　島,7.0,,鈴木　薫,東　京,1-5,"1,720円",(8),20240216,10R,佐世保,1-5-7,"6,430円",(29),keirin_results_20240101_20240222.csv,10,85_20240216_10
Ｓ級準決勝,F1,,85.0,3,7.0,逃げ,晝田宗一郎,岡　山,1.0,マーク,池田　良,広　島,6.0,,掛水　泰範,高　知,7-1,380円,(2),20240216,11R,佐世保,7-1-6,770円,(2),keirin_results_20240101_20240222.csv,11,85_20240216_11
Ｓ級準決勝,F1,,85.0,3,1.0,差し,青柳　靖起,佐　賀,6.0,差し,加倉　正義,福　岡,3.0,,松尾信太郎,福　岡,1-6,"30,320円",(35),20240216,12R,佐世保,1-6-3,"116,370円",(145),keirin_results_20240101_20240222.csv,12,85_20240216_12
Ａ級一般,F1,,85.0,3,5.0,差し,関根　彰人,沖　縄,3.0,逃げ,松本　一志,宮　崎,2.0,,三槻　智清,佐　賀,5-3,500円,(1),20240217,1R,佐世保,5-3-2,"1,050円",(1),keirin_results_20240101_20240222.csv,1,85_20240217_01
Ａ級一般,F1,,85.0,3,1.0,捲り,中里福太郎,北海道,5.0,マーク,金子　兼久,宮　城,3.0,,米嶋　賢二,長　崎,1-5,460円,(2),20240217,2R,佐世保,1-5-3,750円,(2),keirin_results_20240101_20240222.csv,2,85_20240217_02
Ａ級特選,F1,,85.0,3,5.0,逃げ,片桐　善也,新　潟,2.0,マーク,鈴木　良太,静　岡,4.0,,伊藤　彰規,神奈川,5-2,370円,(2),20240217,3R,佐世保,5-2-4,620円,(2),keirin_results_20240101_20240222.csv,3,85_20240217_03
Ａ級特選,F1,,85.0,3,2.0,捲り,石坂　永伍,岡　山,5.0,差し,野間　司,茨　城,7.0,,小坂　敏之,栃　木,2-5,"6,650円",(20),20240217,4R,佐世保,2-5-7,"32,630円",(84),keirin_results_20240101_20240222.csv,4,85_20240217_04
Ｌ級ガールズ一般,F1,,85.0,3,3.0,マーク,近澤　諒香,三　重,6.0,逃げ,成田可菜絵,大　阪,1.0,,三谷　尚子,愛　媛,3-6,"1,910円",(9),20240217,5R,佐世保,3-6-1,"8,460円",(35),keirin_results_20240101_20240222.csv,5,85_20240217_05
